0_x_norm,0_y_norm,0_z_norm,1_x_norm,1_y_norm,1_z_norm,2_x_norm,2_y_norm,2_z_norm,3_x_norm,3_y_norm,3_z_norm,4_x_norm,4_y_norm,4_z_norm,5_x_norm,5_y_norm,5_z_norm,6_x_norm,6_y_norm,6_z_norm,7_x_norm,7_y_norm,7_z_norm,8_x_norm,8_y_norm,8_z_norm,9_x_norm,9_y_norm,9_z_norm,10_x_norm,10_y_norm,10_z_norm,11_x_norm,11_y_norm,11_z_norm,12_x_norm,12_y_norm,12_z_norm,13_x_norm,13_y_norm,13_z_norm,14_x_norm,14_y_norm,14_z_norm,15_x_norm,15_y_norm,15_z_norm,16_x_norm,16_y_norm,16_z_norm,17_x_norm,17_y_norm,17_z_norm,18_x_norm,18_y_norm,18_z_norm,19_x_norm,19_y_norm,19_z_norm,20_x_norm,20_y_norm,20_z_norm
-0.057560885988066704,0.09358068556692231,1.372,-0.03249139414118111,0.07717477927984671,1.361342574030161,-0.018977275525027208,0.0523055746872474,1.3553622071892024,-0.01002545661675652,0.02989341145472383,1.3503029723912479,-0.001139775024619047,0.009857533579034681,1.3447574661374093,-0.05028910617730951,0.021132386929639327,1.3583857217133046,-0.052134669851447935,-0.005645489447596031,1.3483516616076232,-0.04743266607421582,-0.021055921864276073,1.3407780905514957,-0.04066373661716434,-0.03416167923348545,1.3356809788644315,-0.06812020356045527,0.02558839982353386,1.3576445929035545,-0.07656553311452852,-0.0012092130039447705,1.3491174006164075,-0.07397944654742815,-0.016664553730754008,1.3424434107989074,-0.0693125392568966,-0.032009378269094925,1.3375753076076509,-0.08139549160479358,0.03670377002379713,1.3556690519005061,-0.08752025769628731,0.014306621068846576,1.3470126190483571,-0.08719165222342536,0.0010051635007465268,1.3419550960212947,-0.08257267919475703,-0.012212121353334306,1.3386166156530381,-0.0901227796559834,0.05443379031733554,1.3528321818709375,-0.10062740262053482,0.040828170122004744,1.3445825265049935,-0.10254991339393191,0.029683313095040742,1.340812705948949,-0.10238254414709325,0.01862248345717629,1.3386243977844716
-0.07494695604683002,0.09499984233607724,1.36,-0.04771441403526217,0.07646046463520179,1.3487422537431122,-0.03423773778215395,0.05179202830249129,1.3420549953728915,-0.027499088120175548,0.02958322771768167,1.3362917906045915,-0.02080993860823703,0.009749784136949213,1.3300583666563035,-0.06523495304478139,0.018699919252659996,1.3441906502842904,-0.06908771675002492,-0.007775816317028133,1.3332367414981128,-0.06431602751043462,-0.022992637740906884,1.3252558453381063,-0.057543504805803315,-0.03592858598900544,1.3198579593002797,-0.0850803400608342,0.025321024686583125,1.343458461239934,-0.09322228154566627,-0.0011952425316805926,1.333530562594533,-0.0927619506945257,-0.014288908740060061,1.3269455997645856,-0.08592358302360327,-0.027295447604401335,1.3224384120106698,-0.09818889687912609,0.03852656035840817,1.3414721141010524,-0.1084352875237643,0.01633708448347552,1.3318642551451922,-0.10804510793319695,0.0031774846136336807,1.3270718461275102,-0.10344796879806208,-0.009901025274441073,1.3240889801084996,-0.10677934906603086,0.05606181733823986,1.3385582013428212,-0.11919090771137819,0.042564049827947155,1.3296997962892056,-0.12319520264108573,0.03153078547577546,1.325734899044037,-0.12080711962547754,0.02058894961076784,1.3234536765515805
-0.08650788087324669,0.0976664779888109,1.366,-0.05905678187720426,0.07901940967401222,1.3545675376281143,-0.0454828673670854,0.054252682812085194,1.3483311530053617,-0.03867692911459595,0.03194026279105004,1.3429516717642547,-0.03191778836988152,0.00980293610626217,1.337309319138527,-0.08118721570278932,0.021036158038524766,1.3522001473084093,-0.08279289774710738,-0.005619676859837917,1.3421866610497237,-0.08014036494126177,-0.020961482882682392,1.3347644988298417,-0.07327008086101577,-0.034005412672390656,1.3295711424052716,-0.09895721867815953,0.025481429164963078,1.351969047062099,-0.10934201943562784,0.0032156253163739346,1.3430012553781272,-0.1110397581414181,-0.012196051319375989,1.3368551187068225,-0.10628645904182858,-0.02530843136090536,1.3323794599473477,-0.10994024628001178,0.03878150165803885,1.3503490198254586,-0.12463865404450687,0.020866090618183737,1.3412682466059924,-0.12418530530446764,0.007597394641498493,1.3363896455466748,-0.11950497695566135,-0.005582065044837071,1.3332035686671735,-0.11858716697924107,0.05644409290871977,1.3476855918616057,-0.13102237915507015,0.04726416214531709,1.338892938181758,-0.13716830714374662,0.03612879772809201,1.3344322103857995,-0.13689023117318294,0.025099913695051844,1.3317269679009915
-0.09386040578749621,0.10057228802989389,1.375,-0.06842722034297108,0.07955585967152023,1.363763477653265,-0.054731077004167905,0.05463219285773557,1.3577630408108234,-0.04785051232090144,0.032169481526719126,1.3525893408805132,-0.04101283694967138,0.012091556821581237,1.3471478708088398,-0.09073075670682942,0.023428838032126253,1.3619585195556283,-0.09232234182798597,-0.0012122163799293724,1.3524682633578777,-0.09183688366542604,-0.016700716711809064,1.345356585457921,-0.0870881852360097,-0.02987074502329259,1.340362649410963,-0.10862606634780442,0.027905445898694516,1.3617081698030233,-0.12128917908992803,0.005466132484492921,1.3531082179397345,-0.12294875917924451,-0.010071713497619886,1.3469155449420214,-0.11812502755460447,-0.02329066466810759,1.342433601617813,-0.1219162020260723,0.04353727475956153,1.3601033175364137,-0.13443262838918105,0.02324103079819125,1.3510409630835056,-0.13612728715833264,0.009865415520702464,1.3458327148109674,-0.1313737202263997,-0.00341209268157736,1.342483226209879,-0.12838225953471355,0.06132372569061899,1.357533572241664,-0.14083123975344658,0.04982188513614558,1.3484961930662394,-0.14697009161116042,0.04080458755929919,1.3438058886677027,-0.1488685563706011,0.02968753760897797,1.341003529727459
-0.10516467385119271,0.10283461468744885,1.375,-0.07737493056455688,0.08177665702100122,1.363379329442978,-0.06364261281338113,0.056849624152308986,1.3573682457208633,-0.05673214082438349,0.03438621304872703,1.3522463366389275,-0.05208125311780697,0.012089961676910397,1.3469701521098614,-0.1019547803441889,0.02567650018463493,1.3623189367353916,-0.1034913616123693,0.0010135277548969787,1.3531218897551298,-0.10074861496748429,-0.014496268636162634,1.346202164888382,-0.09597858535209117,-0.02547992796148166,1.3414080142974854,-0.11988786669943852,0.03016271147908273,1.3624674128368497,-0.13254485190072238,0.007700072565493058,1.354450799524784,-0.13419110564137132,-0.00786549895407046,1.3486136719584465,-0.1315608257438475,-0.021112726223391363,1.3443952221423388,-0.1332044836309024,0.04581171328293394,1.36119145154953,-0.1457333620387235,0.02772364221327333,1.3528366554528475,-0.14743922802016327,0.014318121169418522,1.3480953890830278,-0.14489531639721967,0.001007487001995972,1.345057113096118,-0.13968037706394426,0.06361991654918671,1.358870705589652,-0.15216040501772413,0.05434603999599235,1.350651340559125,-0.15833776585018267,0.04310266236921956,1.34652603790164,-0.16247386581827036,0.031967827077496416,1.344110632315278
-0.10562357424617973,0.10101114892311523,1.381,-0.07770917307314879,0.08212991400989317,1.369268825225532,-0.06615150370699027,0.05484599085971346,1.363076520100236,-0.05919795393602792,0.032293542103693215,1.3578055584281683,-0.05451181673090398,0.012138012952033168,1.3523236540555954,-0.10233936313174098,0.023523437155661603,1.367457728780806,-0.10606582295783289,-0.0012168127020504163,1.357596374064684,-0.10327574986313313,-0.014540425638907907,1.350302823767066,-0.09846666070204571,-0.029980040534568934,1.3452669670283794,-0.122582439587665,0.03027491910947499,1.3675358974784613,-0.13519624723025558,0.007724316272836384,1.3587152929455042,-0.13682210500192601,-0.007889343736957396,1.3527020839452744,-0.1341740210148171,-0.02117627742300772,1.3484419723451138,-0.1359392631691034,0.04373187310435199,1.3661825647056103,-0.1484287034233425,0.025578937601602316,1.357142555475235,-0.15010202574463816,0.012136136418438973,1.3521145851761103,-0.14753116296924682,-0.0012090504028802673,1.348935986816883,-0.14243093745467392,0.0638513397017841,1.3638137196600437,-0.15486957628245762,0.05228865767617243,1.354923847079277,-0.16101098220174392,0.04322593681705719,1.3503771284073591,-0.16512660668510867,0.0320537579392554,1.347723658144474
-0.1068473086328118,0.10218144463837218,1.397,-0.07862677065400932,0.08309971213579553,1.3854372865781188,-0.06694673599622572,0.05550531529563172,1.3794625793844462,-0.06217981344153821,0.03268743155465622,1.374366928011179,-0.05518696479069465,0.012288346519793958,1.369072659060359,-0.10585052394009643,0.0238074400961174,1.3839673065841198,-0.10737855098401715,-0.0012318726345720693,1.3743987215012312,-0.10682475189041463,-0.01472356710553458,1.3673103341162205,-0.10195465433662704,-0.028118556495901125,1.362317253023386,-0.12632581887188385,0.030637448437950597,1.383911560408771,-0.1368333785110561,0.007817852299554045,1.3751683776527643,-0.13847215324788958,-0.005732007661318895,1.3690154106616974,-0.1380265706372588,-0.021430186217335962,1.3646101244986057,-0.13755589514686548,0.04652649697791963,1.3824296324774623,-0.15244247513668444,0.028140891975764942,1.3731972837150097,-0.15409340962539372,0.014527506331791102,1.3678096496760845,-0.15146375981794252,0.0010219611906791197,1.3643810452222824,-0.14411900519503063,0.06687861127800705,1.3799774126410485,-0.15893884545363135,0.055156987602002834,1.3708056603819132,-0.16511399660429374,0.04372448801967938,1.3659518548548222,-0.16924568450923172,0.032418283495438176,1.3630504013299942
-0.10742552746393202,0.10509694134500382,1.375,-0.07962726299548968,0.0862745406190455,1.3635606104508042,-0.06588746059452373,0.05909458732856189,1.3576358128339052,-0.05896903156989177,0.036619454838726785,1.3525548353791237,-0.05652049288493924,0.014308627965700422,1.3472015745937824,-0.10419621312678501,0.027918345508583527,1.3623376348987222,-0.10792182970393782,0.0032392786647070437,1.3528800420463085,-0.10513882171092677,-0.010062857136585371,1.3457311615347862,-0.10033579165906506,-0.02326034490999158,1.340686023235321,-0.12434720219630334,0.03464023018589434,1.3622356234118342,-0.13693029557443992,0.01215101030035073,1.3537717182189226,-0.13852328781059542,-0.00342513331150436,1.3476140443235636,-0.1358570088914581,-0.016673456484352246,1.3431605882942677,-0.13763320724367917,0.050273549953186024,1.3607211075723171,-0.15005422076767053,0.029923984157784404,1.351683959364891,-0.15169073204631361,0.018731799757698307,1.34648228995502,-0.15131571186798226,0.0054259182438709565,1.3431534245610237,-0.14408278006573905,0.07029495433107653,1.3582460563629866,-0.15643945626906805,0.058729533548077445,1.3492490872740746,-0.16254317097992235,0.04746859124532254,1.3446839787065983,-0.16662821726965663,0.038540864061360355,1.3419701606035233
-0.08389171506741314,0.0927621956056956,1.36,-0.05667578171412102,0.07213759843655426,1.3509029817208649,-0.045384727785345705,0.04528097700377379,1.3454218233376742,-0.04080132043690298,0.025259613992274634,1.3402001919597388,-0.034046962319406945,0.0031954545299848207,1.3345769556611777,-0.08094648132854886,0.01653734923488509,1.3481906360387803,-0.08256508448148962,-0.012210998129999788,1.338493494912982,-0.07993234530860081,-0.027478350078373903,1.3312998624891044,-0.07528202275959779,-0.042657022360622805,1.3265013998746873,-0.09861110877625949,0.023175652994586557,1.3472404392808677,-0.11120170481879554,0.0010028038850881651,1.3388048639893533,-0.1129131405612379,-0.012161074667848229,1.3330211962014438,-0.10819100409230908,-0.025241652206078317,1.3288638262450696,-0.1095125514288892,0.036417507518980013,1.3450958269089461,-0.12424904924608346,0.01860093725708255,1.3370756103098393,-0.12385760062173327,0.007577346361273259,1.33286313213408,-0.1214090071372101,-0.005568850356724324,1.3300474124401809,-0.1158840746570441,0.053999704794738104,1.3420439405739308,-0.13060361701825898,0.042721344798321785,1.3346136870235206,-0.13683912299225448,0.03385178358055377,1.3312297655642034,-0.1388210796072826,0.025053198166231843,1.3292483805119992
-0.06302282044097485,0.08126138757809134,1.393,-0.0376055810017735,0.06027760323013076,1.384814355365932,-0.021585305292819122,0.03281226397321243,1.3796155982017517,-0.016982919974466933,0.010074201521214868,1.3743151471316815,-0.007911495973213712,-0.010234536287536265,1.368690245628357,-0.05352551549532223,-0.0012407676758056246,1.3843229076191783,-0.055401034805884854,-0.030628914294847483,1.3743832864165306,-0.05059457330407078,-0.04619624646134443,1.366636856302619,-0.04146108956306801,-0.0572387984283753,1.3618716158270836,-0.07165423742440326,0.0010357311502635141,1.3827647881880403,-0.08027063650986582,-0.023848355348899834,1.3745779272466898,-0.07990135168050201,-0.041748461674373745,1.3682541854977608,-0.07067234053339569,-0.05283268475677152,1.3638163980394602,-0.08284358429508472,0.012384519578737523,1.3797875184863806,-0.09590100313291595,-0.010258158231926382,1.3718492675870657,-0.09556033480002941,-0.023716466094459807,1.3669760588854551,-0.0863714094964175,-0.03488200997174583,1.363845052972436,-0.09166149343778117,0.030460745829937966,1.3759297997057438,-0.10693448104226343,0.014537120140580806,1.3687148195058108,-0.1089233555456115,0.0032693395087456056,1.3654349100142718,-0.10205198232448351,-0.005709407887115444,1.3636177487969399
